trial,t_us,phase,x_cm,y_cm,ax,ay,az
1,1346,0,22.200,4.500,1576,16196,-1876
1,3190,0,22.200,4.500,1460,16208,-1856
1,6189,0,22.200,4.500,1568,16216,-1712
1,8190,0,22.200,4.500,1492,16232,-2060
1,11189,0,22.200,4.500,1504,16320,-1916
1,13190,0,22.200,4.500,1424,16172,-2008
1,16190,0,22.200,4.500,1508,16220,-1916
1,18190,0,22.200,4.500,1364,16336,-2104
1,21190,0,22.200,4.500,1432,16220,-2024
1,23189,0,22.200,4.500,1492,16156,-1816
1,26189,0,22.200,4.500,1352,16212,-1904
1,28190,0,22.200,4.500,1492,16168,-1836
1,31190,0,22.200,4.500,1376,16176,-1872
1,33189,0,22.200,4.500,1484,16196,-1964
1,36189,0,22.200,4.500,1416,16188,-1896
1,38190,0,22.200,4.500,1500,16232,-1996
1,41190,0,22.200,4.500,1328,16256,-1936
1,43190,0,22.200,4.500,1592,16280,-1972
1,46190,0,22.200,4.500,1560,16232,-1932
1,48190,0,22.200,4.500,1692,16232,-1912
1,51190,0,22.200,4.500,1744,16248,-1808
1,53190,0,22.200,4.500,1540,16204,-1792
1,56189,0,22.200,4.500,1636,16256,-1732
1,58190,0,22.200,4.500,1480,16184,-2032
1,61190,0,22.200,4.500,1560,16216,-1872
1,63190,0,22.200,4.500,1524,16268,-1960
1,66190,0,22.200,4.500,1512,16136,-1920
1,68190,0,22.200,4.500,1476,16204,-2040
1,71189,0,22.200,4.500,1384,16276,-1960
1,73190,0,22.200,4.500,1496,16224,-1968
1,76189,0,22.200,4.500,1504,16236,-1744
1,78189,0,22.200,4.500,1524,16152,-1968
1,81190,0,22.200,4.500,1308,16160,-1924
1,83190,0,22.200,4.500,1684,16160,-1832
1,86189,0,22.200,4.500,1436,16168,-2040
1,88190,0,22.200,4.500,1640,16128,-1932
1,91190,0,22.200,4.500,1424,16156,-1864
1,93189,0,22.200,4.500,1596,16148,-2000
1,96190,0,22.200,4.500,1420,16252,-1964
1,98190,0,22.200,4.500,1336,16124,-1900
1,101190,0,22.200,4.500,1504,16212,-1860
1,103190,0,22.200,4.500,1368,16164,-1912
1,106190,0,22.200,4.500,1564,16144,-1792
1,108190,0,22.200,4.500,1292,16148,-1840
1,111189,0,22.200,4.500,1452,16200,-1876
1,113190,0,22.200,4.500,1536,16096,-1900
1,116190,0,22.200,4.500,1504,16288,-1892
1,118189,0,22.200,4.500,1648,16136,-1848
1,121190,0,22.200,4.500,1500,16180,-1924
1,123189,0,22.200,4.500,1600,16256,-1852
1,126189,0,22.200,4.500,1492,16204,-1872
1,128190,0,22.200,4.500,1480,16216,-1572
1,131189,0,22.200,4.500,1468,16316,-1992
1,133190,0,22.200,4.500,1588,16208,-2076
1,136190,0,22.200,4.500,1456,16240,-1956
1,138189,0,22.200,4.500,1464,16136,-1800
1,141190,0,22.200,4.500,1556,16200,-1896
1,143189,0,22.200,4.500,1500,16244,-1716
1,146189,0,22.200,4.500,1480,16236,-1992
1,148190,0,22.200,4.500,1588,16116,-1896
1,151190,0,22.200,4.500,1520,16252,-1796
1,153189,0,22.200,4.500,1456,16156,-1896
1,156189,0,22.200,4.500,1576,16216,-1884
1,158190,0,22.200,4.500,1384,16232,-1960
1,161190,0,22.200,4.500,1520,16196,-1908
