trial,t_us,phase,x_cm,y_cm,ax,ay,az
1,318189,0,22.200,4.500,1500,16116,-2180
1,320189,0,22.200,4.500,1460,16264,-1976
1,323189,0,22.200,4.500,1568,16344,-2092
1,325189,0,22.200,4.500,1516,16184,-2044
1,328189,0,22.200,4.500,1712,16200,-2144
1,330189,0,22.200,4.500,1524,16136,-2116
1,333189,0,22.200,4.500,1584,16172,-1968
1,335189,0,22.200,4.500,1604,16096,-2140
1,338189,0,22.200,4.500,1596,16188,-2116
1,340189,0,22.200,4.500,1560,16140,-2092
1,343189,0,22.200,4.500,1640,16200,-2060
1,345189,0,22.200,4.500,1704,16148,-2168
1,348189,0,22.200,4.500,1580,16168,-2072
1,350189,0,22.200,4.500,1620,16136,-2128
1,353189,0,22.200,4.500,1620,16288,-2052
1,355189,0,22.200,4.500,1652,16264,-1996
1,358189,0,22.200,4.500,1712,16288,-2124
1,360189,0,22.200,4.500,1676,16400,-1952
1,363189,0,22.200,4.500,1692,16352,-2196
1,365189,0,22.200,4.500,1680,16164,-1968
1,368189,0,22.200,4.500,1672,16200,-2176
1,370189,0,22.200,4.500,1620,16196,-1904
1,373189,0,22.200,4.500,1584,16188,-2140
1,375189,0,22.200,4.500,1560,16188,-1940
1,378189,0,22.200,4.500,1588,16116,-2024
1,380189,0,22.200,4.500,1572,16204,-2104
1,383189,0,22.200,4.500,1612,16220,-1880
1,385189,0,22.200,4.500,1632,16192,-2076
1,388189,0,22.200,4.500,1672,16328,-2084
1,390189,0,22.200,4.500,1696,16156,-1972
1,393189,0,22.200,4.500,1624,16320,-2084
1,395189,0,22.200,4.500,1644,16108,-2076
1,398189,0,22.200,4.500,1720,16132,-1984
1,400189,0,22.200,4.500,1580,16128,-1992
1,403189,0,22.200,4.500,1588,16200,-2020
1,405189,0,22.200,4.500,1692,16156,-2192
1,408189,0,22.200,4.500,1604,16168,-2060
1,410189,0,22.200,4.500,1580,16216,-2100
1,413189,0,22.200,4.500,1652,16248,-2112
1,415189,0,22.200,4.500,1720,16240,-2000
1,418189,0,22.200,4.500,1632,16164,-2144
1,420189,0,22.200,4.500,1596,16276,-1988
1,423189,0,22.200,4.500,1564,16248,-2108
1,425189,0,22.200,4.500,1628,16316,-2032
1,428189,0,22.200,4.500,1748,16124,-2168
1,430189,0,22.200,4.500,1688,16196,-2000
1,433189,0,22.200,4.500,1608,16160,-1828
1,435189,0,22.200,4.500,1664,16228,-2056
1,438189,0,22.200,4.500,1580,16240,-2000
1,440189,0,22.200,4.500,1668,16296,-2144
1,443189,0,22.200,4.500,1736,16200,-1940
1,445189,0,22.200,4.500,1636,16248,-2076
1,448189,0,22.200,4.500,1784,16276,-1996
1,450189,0,22.200,4.500,1620,16188,-2028
1,453189,0,22.200,4.500,1600,16176,-2000
1,455189,0,22.200,4.500,1568,16176,-2028
1,458189,0,22.200,4.500,1632,16284,-2096
1,460189,0,22.200,4.500,1572,16192,-2192
1,463189,0,22.200,4.500,1560,16212,-1992
1,465189,0,22.200,4.500,1616,16260,-2156
1,468189,0,22.200,4.500,1452,16160,-2168
1,470189,0,22.200,4.500,1612,16224,-1992
1,473189,0,22.200,4.500,1604,16196,-2084
1,475189,0,22.200,4.500,1604,16152,-2112
1,478189,0,22.200,4.500,1672,16176,-2288
1,480189,0,22.200,4.500,1644,16120,-2084
1,483189,0,22.200,4.500,1600,16208,-2152
1,485189,0,22.200,4.500,1588,16260,-2004
1,488189,0,22.200,4.500,1556,16272,-2040
