trial,t_us,phase,x_cm,y_cm,ax,ay,az
1,289189,0,7.200,9.500,768,16292,-2144
1,291189,0,7.200,9.500,972,16348,-2264
1,294189,0,7.200,9.500,984,16340,-2128
1,296189,0,7.200,9.500,896,16240,-2196
1,299189,0,7.200,9.500,804,16196,-2240
1,301189,0,7.200,9.500,948,16252,-2212
1,304189,0,7.200,9.500,660,16248,-2204
1,306189,0,7.200,9.500,828,16280,-2156
1,309189,0,7.200,9.500,748,16300,-2188
1,311189,0,7.200,9.500,688,16336,-2108
1,314189,0,7.200,9.500,628,16428,-2348
1,316189,0,7.200,9.500,664,16208,-2056
1,319189,0,7.200,9.500,696,16224,-2136
1,321189,0,7.200,9.500,612,16268,-2052
1,324189,0,7.200,9.500,692,16268,-2068
1,326189,0,7.200,9.500,792,16272,-2076
1,329189,0,7.200,9.500,888,16136,-2228
1,331189,0,7.200,9.500,860,16280,-2152
1,334189,0,7.200,9.500,848,16284,-2252
1,336189,0,7.200,9.500,788,16296,-2104
1,339189,0,7.200,9.500,804,16316,-2292
1,341189,0,7.200,9.500,760,16216,-2092
1,344189,0,7.200,9.500,648,16292,-2220
1,346189,0,7.200,9.500,600,16260,-2208
1,349189,0,7.200,9.500,712,16320,-2116
1,351189,0,7.200,9.500,684,16276,-2144
1,354189,0,7.200,9.500,712,16272,-2164
1,356189,0,7.200,9.500,880,16352,-1856
1,359189,0,7.200,9.500,832,16316,-2164
1,361189,0,7.200,9.500,872,16352,-2220
1,364189,0,7.200,9.500,924,16336,-2180
1,366189,0,7.200,9.500,836,16228,-2028
1,369189,0,7.200,9.500,880,16252,-2072
1,371189,0,7.200,9.500,932,16208,-2104
1,374189,0,7.200,9.500,656,16320,-2260
1,376189,0,7.200,9.500,744,16284,-2304
1,379189,0,7.200,9.500,664,16152,-2096
1,381189,0,7.200,9.500,668,16268,-2256
1,384189,0,7.200,9.500,688,16328,-2224
1,386189,0,7.200,9.500,708,16176,-2256
1,389189,0,7.200,9.500,700,16224,-2128
1,391189,0,7.200,9.500,704,16192,-1992
1,394189,0,7.200,9.500,772,16204,-2092
1,396189,0,7.200,9.500,672,16284,-1996
1,399189,0,7.200,9.500,828,16184,-2148
1,401189,0,7.200,9.500,684,16308,-2068
1,404189,0,7.200,9.500,840,16236,-2188
1,406189,0,7.200,9.500,704,16252,-2280
1,409189,0,7.200,9.500,712,16276,-2136
1,411189,0,7.200,9.500,776,16284,-2212
1,414189,0,7.200,9.500,680,16180,-2216
1,416189,0,7.200,9.500,716,16232,-2272
1,419189,0,7.200,9.500,696,16168,-2208
1,421189,0,7.200,9.500,800,16344,-2032
1,424189,0,7.200,9.500,736,16184,-2144
1,426189,0,7.200,9.500,816,16316,-2080
1,429189,0,7.200,9.500,848,16332,-2104
1,431189,0,7.200,9.500,812,16200,-2060
1,434189,0,7.200,9.500,940,16232,-2096
1,436189,0,7.200,9.500,876,16316,-2184
1,439189,0,7.200,9.500,792,16392,-2056
1,441189,0,7.200,9.500,744,16284,-2164
1,444189,0,7.200,9.500,692,16196,-2252
1,446189,0,7.200,9.500,828,16284,-2128
1,449189,0,7.200,9.500,684,16232,-2164
1,451189,0,7.200,9.500,612,16328,-2272
1,454189,0,7.200,9.500,660,16332,-2052
1,456189,0,7.200,9.500,604,16312,-2160
1,459189,0,7.200,9.500,688,16300,-2048
1,461189,0,7.200,9.500,608,16264,-2228
1,464189,0,7.200,9.500,628,16184,-2068
1,466189,0,7.200,9.500,724,16204,-1992
1,469189,0,7.200,9.500,764,16220,-2132
1,471189,0,7.200,9.500,816,16280,-2044
1,474189,0,7.200,9.500,876,16220,-2092
1,476189,0,7.200,9.500,764,16304,-2228
1,479189,0,7.200,9.500,916,16224,-1928
1,481189,0,7.200,9.500,704,16164,-2216
1,484189,0,7.200,9.500,876,16208,-2028
1,486189,0,7.200,9.500,680,16192,-2108
1,489189,0,7.200,9.500,584,16232,-2128
1,491189,0,7.200,9.500,840,16252,-2236
1,494189,0,7.200,9.500,748,16368,-2252
1,496189,0,7.200,9.500,852,16300,-2160
1,499189,0,7.200,9.500,800,16288,-2084
1,501189,0,7.200,9.500,864,16256,-2100
1,504189,0,7.200,9.500,852,16364,-2152
