trial,t_us,phase,x_cm,y_cm,ax,ay,az
1,2139186,2,17.200,14.500,1464,16216,-2052
1,2142186,2,17.200,14.500,1308,16264,-2028
1,2144186,2,17.200,14.500,1328,16272,-2052
1,2147186,2,17.200,14.500,1312,16328,-2060
1,2149186,2,17.200,14.500,1352,16304,-1912
1,2152186,2,17.200,14.500,1400,16288,-2056
1,2154186,2,17.200,14.500,1336,16292,-2000
1,2157186,2,17.200,14.500,1348,16260,-2072
1,2159186,2,17.200,14.500,1396,16268,-2040
1,2162186,2,17.200,14.500,1352,16308,-2156
1,2164186,2,17.200,14.500,1320,16320,-2044
1,2167186,2,17.200,14.500,1480,16212,-2120
1,2169186,2,17.200,14.500,1348,16228,-2172
1,2172186,2,17.200,14.500,1404,16304,-1884
1,2174186,2,17.200,14.500,1388,16260,-2088
1,2177186,2,17.200,14.500,1456,16244,-2048
1,2179186,2,17.200,14.500,1380,16176,-2064
1,2182186,2,17.200,14.500,1316,16308,-1972
1,2184186,2,17.200,14.500,1368,16304,-2092
1,2187186,2,17.200,14.500,1344,16216,-2032
1,2189186,2,17.200,14.500,1400,16244,-2032
1,2192186,2,17.200,14.500,1504,16232,-1980
1,2194186,2,17.200,14.500,1476,16196,-1960
1,2197186,2,17.200,14.500,1432,16232,-2040
1,2199186,2,17.200,14.500,1496,16232,-2056
1,2202186,2,17.200,14.500,1428,16304,-2048
1,2204186,2,17.200,14.500,1284,16396,-1956
1,2207186,2,17.200,14.500,1280,16224,-2012
1,2209186,2,17.200,14.500,1292,16316,-1948
1,2212186,2,17.200,14.500,1396,16268,-2028
1,2214186,2,17.200,14.500,1424,16268,-1912
1,2217186,2,17.200,14.500,1348,16276,-2052
1,2219186,2,17.200,14.500,1352,16116,-2140
1,2222186,2,17.200,14.500,1376,16272,-1968
1,2224186,2,17.200,14.500,1456,16196,-1908
1,2227186,2,17.200,14.500,1400,16200,-2128
1,2229186,2,17.200,14.500,1372,16252,-2044
1,2232186,2,17.200,14.500,1348,16292,-2132
1,2234186,2,17.200,14.500,1360,16324,-1988
1,2237186,2,17.200,14.500,1384,16236,-2112
1,2239186,2,17.200,14.500,1536,16360,-2208
1,2242186,2,17.200,14.500,1448,16312,-2120
1,2244186,2,17.200,14.500,1416,16248,-2008
1,2247186,2,17.200,14.500,1436,16316,-2088
1,2249186,2,17.200,14.500,1428,16312,-2100
1,2252186,2,17.200,14.500,1216,16132,-2088
1,2254186,2,17.200,14.500,1244,16328,-1992
1,2257186,2,17.200,14.500,1276,16256,-2044
1,2259186,2,17.200,14.500,1364,16192,-1936
1,2262186,2,17.200,14.500,1440,16276,-1996
1,2264186,2,17.200,14.500,1460,16276,-2060
1,2267186,2,17.200,14.500,1416,16096,-1980
1,2269186,2,17.200,14.500,1484,16248,-1980
1,2272186,2,17.200,14.500,1256,16340,-1944
1,2274186,2,17.200,14.500,1424,16328,-1872
1,2277186,2,17.200,14.500,1384,16332,-1996
1,2279186,2,17.200,14.500,1412,16216,-2020
1,2282186,2,17.200,14.500,1376,16248,-2040
1,2284186,2,17.200,14.500,1404,16288,-2056
1,2287186,2,17.200,14.500,1364,16144,-2068
1,2289186,2,17.200,14.500,1328,16172,-2064
1,2292186,2,17.200,14.500,1392,16264,-2180
1,2294186,2,17.200,14.500,1332,16116,-2004
1,2297186,2,17.200,14.500,1304,16248,-2120
1,2299186,2,17.200,14.500,1364,16208,-1940
1,2302186,2,17.200,14.500,1396,16228,-1948
1,2304186,2,17.200,14.500,1420,16308,-2004
1,2307186,2,17.200,14.500,1452,16244,-1924
1,2309186,2,17.200,14.500,1364,16292,-2104
1,2312186,2,17.200,14.500,1340,16280,-2100
1,2314186,2,17.200,14.500,1336,16232,-2060
1,2317186,2,17.200,14.500,1388,16352,-2044
1,2319186,2,17.200,14.500,1512,16308,-2060
1,2322186,2,17.200,14.500,1452,16268,-1868
1,2324186,2,17.200,14.500,1404,16204,-2088
1,2327186,2,17.200,14.500,1476,16216,-2064
1,2329186,2,17.200,14.500,1304,16072,-1848
1,2332186,2,17.200,14.500,1368,16180,-1904
1,2334186,2,17.200,14.500,1332,16276,-2020
1,2337186,2,17.200,14.500,1408,16148,-1924
1,2339186,2,17.200,14.500,1532,16212,-2076
1,2342186,2,17.200,14.500,1364,16204,-1992
1,2344186,2,17.200,14.500,1548,16232,-2040
1,2347186,2,17.200,14.500,1348,16336,-1888
1,2349186,2,17.200,14.500,1444,16336,-1988
1,2352186,2,17.200,14.500,1304,16244,-1992
1,2354186,2,17.200,14.500,1260,16200,-1996
1,2357186,2,17.200,14.500,1348,16252,-2064
1,2359186,2,17.200,14.500,1384,16312,-1968
1,2362186,2,17.200,14.500,1428,16304,-2020
1,2364186,2,17.200,14.500,1308,16264,-2008
1,2367186,2,17.200,14.500,1420,16200,-2020
1,2369186,2,17.200,14.500,1336,16240,-2056
1,2372186,2,17.200,14.500,1476,16292,-2000
1,2374186,2,17.200,14.500,1236,16232,-2068
1,2377186,2,17.200,14.500,1436,16276,-2008
1,2379186,2,17.200,14.500,1376,16212,-2044
1,2382186,2,17.200,14.500,1320,16336,-2076
1,2384186,2,17.200,14.500,1396,16268,-1920
1,2387186,2,17.200,14.500,1416,16184,-1928
1,2389186,2,17.200,14.500,1404,16220,-2084
1,2392186,2,17.200,14.500,1324,16280,-2140
1,2394186,2,17.200,14.500,1400,16240,-2120
1,2397186,2,17.200,14.500,1436,16280,-2012
1,2399186,2,17.200,14.500,1480,16312,-2060
1,2402186,2,17.200,14.500,1244,16208,-2012
1,2404186,2,17.200,14.500,1304,16264,-1968
1,2407186,2,17.200,14.500,1356,16288,-2024
1,2409186,2,17.200,14.500,1336,16340,-1988
1,2412186,2,17.200,14.500,1380,16224,-1892
1,2414186,2,17.200,14.500,1256,16228,-2104
1,2417186,2,17.200,14.500,1424,16244,-1956
1,2419186,2,17.200,14.500,1360,16244,-1908
1,2422186,2,17.200,14.500,1528,16184,-2120
1,2424186,2,17.200,14.500,1360,16196,-2028
1,2427186,2,17.200,14.500,1440,16268,-2124
1,2429186,2,17.200,14.500,1364,16324,-1992
1,2432186,2,17.200,14.500,1288,16232,-2000
1,2434186,2,17.200,14.500,1400,16240,-2064
1,2437186,2,17.200,14.500,1388,16220,-1968
1,2439186,2,17.200,14.500,1292,16228,-1932
1,2442186,2,17.200,14.500,1348,16244,-2104
1,2444186,2,17.200,14.500,1404,16212,-1932
1,2447186,2,17.200,14.500,1368,16228,-2016
1,2449186,2,17.200,14.500,1380,16220,-2124
1,2452186,2,17.200,14.500,1508,16212,-2048
1,2454186,2,17.200,14.500,1408,16188,-2008
1,2457186,2,17.200,14.500,1376,16248,-1888
1,2459186,2,17.200,14.500,1376,16240,-1920
1,2462186,2,17.200,14.500,1304,16332,-2080
1,2464186,2,17.200,14.500,1448,16280,-2072
1,2467186,2,17.200,14.500,1304,16280,-1948
1,2469186,2,17.200,14.500,1256,16272,-1912
1,2472186,2,17.200,14.500,1408,16276,-2100
1,2474186,2,17.200,14.500,1284,16320,-1904
1,2477186,2,17.200,14.500,1356,16200,-2004
1,2479186,2,17.200,14.500,1452,16232,-1960
1,2482186,2,17.200,14.500,1368,16284,-2080
1,2484186,2,17.200,14.500,1480,16252,-2044
1,2487186,2,17.200,14.500,1412,16284,-2124
1,2489186,2,17.200,14.500,1368,16268,-2044
1,2492186,2,17.200,14.500,1416,16220,-2020
1,2494186,2,17.200,14.500,1392,16260,-2104
1,2497186,2,17.200,14.500,1304,16292,-2024
1,2499186,2,17.200,14.500,1364,16312,-1932
1,2502186,2,17.200,14.500,1280,16224,-2016
