trial,t_us,phase,x_cm,y_cm,ax,ay,az
1,2347,0,22.200,14.500,1724,16316,-1976
1,5190,0,22.200,14.500,1616,16136,-2004
1,7190,0,22.200,14.500,1632,16232,-1868
1,10190,0,22.200,14.500,1600,16196,-1944
1,12190,0,22.200,14.500,1488,16288,-1900
1,15190,0,22.200,14.500,1492,16280,-1900
1,17190,0,22.200,14.500,1520,16316,-2028
1,20190,0,22.200,14.500,1532,16116,-1956
1,22190,0,22.200,14.500,1412,16172,-1844
1,25190,0,22.200,14.500,1356,16132,-2024
1,27190,0,22.200,14.500,1440,16140,-1836
1,30190,0,22.200,14.500,1440,16140,-2060
1,32190,0,22.200,14.500,1436,16228,-1804
1,35190,0,22.200,14.500,1532,16192,-1860
1,37190,0,22.200,14.500,1468,16160,-1804
1,40190,0,22.200,14.500,1448,16268,-1744
1,42190,0,22.200,14.500,1556,16112,-1988
1,45190,0,22.200,14.500,1544,16288,-1868
1,47190,0,22.200,14.500,1532,16136,-1928
1,50190,0,22.200,14.500,1560,16276,-1940
1,52191,0,22.200,14.500,1620,16148,-1796
1,55190,0,22.200,14.500,1520,16240,-1944
1,57190,0,22.200,14.500,1552,16196,-1964
1,60190,0,22.200,14.500,1628,16288,-1872
1,62190,0,22.200,14.500,1568,16228,-2032
1,65190,0,22.200,14.500,1596,16276,-2076
1,67190,0,22.200,14.500,1636,16296,-2084
1,70191,0,22.200,14.500,1660,16372,-2048
1,72190,0,22.200,14.500,1580,16304,-2016
1,75190,0,22.200,14.500,1612,16296,-2120
1,77190,0,22.200,14.500,1624,16308,-2168
1,80190,0,22.200,14.500,1608,16196,-1988
1,82190,0,22.200,14.500,1732,16148,-2000
1,85190,0,22.200,14.500,1712,16072,-2020
1,87190,0,22.200,14.500,1592,16184,-2104
1,90190,0,22.200,14.500,1532,16084,-2000
1,92190,0,22.200,14.500,1452,16196,-1972
1,95190,0,22.200,14.500,1512,16224,-1880
1,97190,0,22.200,14.500,1484,16136,-1840
1,100190,0,22.200,14.500,1392,16276,-1844
1,102190,0,22.200,14.500,1500,16192,-1708
1,105191,0,22.200,14.500,1456,16224,-1828
1,107190,0,22.200,14.500,1576,16192,-1864
1,110190,0,22.200,14.500,1600,16088,-1912
1,112190,0,22.200,14.500,1508,16148,-1900
1,115191,0,22.200,14.500,1428,16096,-1928
1,117190,0,22.200,14.500,1540,16060,-1728
1,120190,0,22.200,14.500,1464,16128,-1816
1,122190,0,22.200,14.500,1564,16120,-1852
1,125190,0,22.200,14.500,1608,16220,-1664
1,127190,0,22.200,14.500,1580,16104,-1944
1,130190,0,22.200,14.500,1588,16252,-1996
1,132190,0,22.200,14.500,1532,16196,-1784
1,135191,0,22.200,14.500,1620,16288,-2060
1,137190,0,22.200,14.500,1508,16328,-2032
1,140190,0,22.200,14.500,1564,16168,-1980
1,142190,0,22.200,14.500,1660,16228,-2100
1,145190,0,22.200,14.500,1680,16240,-2048
1,147190,0,22.200,14.500,1676,16252,-2048
1,150190,0,22.200,14.500,1572,16300,-2124
1,152190,0,22.200,14.500,1620,16304,-2104
1,155190,0,22.200,14.500,1584,16256,-1960
1,157190,0,22.200,14.500,1664,16276,-2064
1,160190,0,22.200,14.500,1616,16264,-1996
1,162190,0,22.200,14.500,1748,16252,-2008
1,165190,0,22.200,14.500,1612,16196,-1748
1,167190,0,22.200,14.500,1612,16176,-1956
1,170190,0,22.200,14.500,1684,16292,-1972
1,172190,0,22.200,14.500,1596,16216,-2096
1,175190,0,22.200,14.500,1536,16140,-1924
1,177190,0,22.200,14.500,1592,16076,-2000
1,180190,0,22.200,14.500,1608,16148,-2000
1,182190,0,22.200,14.500,1500,16132,-1960
1,185190,0,22.200,14.500,1524,16236,-1912
1,187190,0,22.200,14.500,1468,16204,-1972
1,190190,0,22.200,14.500,1424,16260,-1772
1,192190,0,22.200,14.500,1420,16188,-1956
1,195190,0,22.200,14.500,1444,16172,-1884
1,197190,0,22.200,14.500,1480,16264,-2044
1,200190,0,22.200,14.500,1448,16220,-2012
1,202190,0,22.200,14.500,1468,16080,-1976
1,205190,0,22.200,14.500,1576,16044,-1856
1,207190,0,22.200,14.500,1560,16092,-1892
1,210190,0,22.200,14.500,1500,16072,-2020
1,212190,0,22.200,14.500,1592,16164,-1996
1,215190,0,22.200,14.500,1648,16212,-2052
1,217190,0,22.200,14.500,1652,16124,-1960
1,220190,0,22.200,14.500,1544,16356,-2004
1,222190,0,22.200,14.500,1604,16324,-2008
1,225190,0,22.200,14.500,1540,16344,-1996
1,227190,0,22.200,14.500,1684,16304,-2072
1,230190,0,22.200,14.500,1676,16276,-2092
1,232190,0,22.200,14.500,1736,16172,-2004
1,235190,0,22.200,14.500,1616,16220,-2080
1,237190,0,22.200,14.500,1724,16192,-2112
1,240190,0,22.200,14.500,1676,16172,-1956
1,242190,0,22.200,14.500,1584,16312,-1984
1,245190,0,22.200,14.500,1576,16316,-1908
1,247190,0,22.200,14.500,1636,16260,-1928
1,250190,0,22.200,14.500,1616,16244,-1964
1,252190,0,22.200,14.500,1588,16264,-1976
1,255190,0,22.200,14.500,1544,16172,-1876
1,257190,0,22.200,14.500,1476,16148,-1928
1,260190,0,22.200,14.500,1512,16200,-1892
1,262190,0,22.200,14.500,1512,16112,-2124
1,265190,0,22.200,14.500,1604,16184,-1936
1,267190,0,22.200,14.500,1544,16072,-1908
1,270190,0,22.200,14.500,1548,16084,-1832
1,272190,0,22.200,14.500,1492,16076,-1908
1,275190,0,22.200,14.500,1376,16220,-1944
1,277190,0,22.200,14.500,1536,16208,-1948
1,280190,0,22.200,14.500,1596,16308,-2024
1,282190,0,22.200,14.500,1468,16232,-1808
1,285190,0,22.200,14.500,1500,16172,-1828
1,287190,0,22.200,14.500,1564,16168,-1840
1,290190,0,22.200,14.500,1552,16220,-1916
1,292190,0,22.200,14.500,1496,16224,-1988
1,295190,0,22.200,14.500,1488,16172,-1916
1,297190,0,22.200,14.500,1544,16160,-1864
1,300190,0,22.200,14.500,1536,16100,-2008
1,302190,0,22.200,14.500,1620,16188,-2020
1,305190,0,22.200,14.500,1656,16244,-2024
1,307190,0,22.200,14.500,1664,16260,-1824
1,310190,0,22.200,14.500,1660,16284,-1972
1,312190,0,22.200,14.500,1544,16280,-2096
1,315190,0,22.200,14.500,1676,16332,-1916
1,317190,0,22.200,14.500,1620,16316,-2032
1,320190,0,22.200,14.500,1656,16200,-2028
1,322190,0,22.200,14.500,1608,16188,-2140
1,325190,0,22.200,14.500,1632,16096,-1988
1,327190,0,22.200,14.500,1636,16204,-2064
1,330190,0,22.200,14.500,1684,16220,-1912
1,332190,0,22.200,14.500,1652,16244,-2008
1,335190,0,22.200,14.500,1560,16140,-1876
1,337190,0,22.200,14.500,1608,16244,-1936
1,340191,0,22.200,14.500,1548,16244,-1800
1,342190,0,22.200,14.500,1520,16096,-1936
1,345190,0,22.200,14.500,1496,16140,-1848
1,347190,0,22.200,14.500,1544,16096,-1852
1,350190,0,22.200,14.500,1536,16084,-1836
1,352190,0,22.200,14.500,1508,16104,-1780
1,355190,0,22.200,14.500,1380,16136,-1876
1,357190,0,22.200,14.500,1432,16080,-2100
1,360190,0,22.200,14.500,1480,16220,-1824
1,362190,0,22.200,14.500,1508,16116,-2028
1,365190,0,22.200,14.500,1488,16184,-1864
1,367190,0,22.200,14.500,1564,16076,-1972
1,370190,0,22.200,14.500,1576,16180,-1908
1,372190,0,22.200,14.500,1556,16280,-2000
1,375190,0,22.200,14.500,1632,16276,-1836
